0	74
0	81
0	67
0	74
1	80
0	75
1	84
1	74
1	78
0	81
0	65
1	74
1	72
0	63
0	71
0	64
1	80
1	77
0	84
0	77
0	77
0	74
1	71
0	73
0	77
1	86
0	87
0	85
0	79
0	77
0	67
0	80
1	82
0	76
1	70
0	78
0	71
1	71
0	71
1	78
0	75
0	75
1	75
0	73
0	74
0	71
0	79
0	79
0	80
1	77
0	86
0	71
0	74
1	76
1	81
0	76
0	66
0	66
0	70
0	63
1	78
1	71
0	72
0	80
1	73
1	85
0	74
1	71
0	88
1	74
1	61
0	79
1	71
1	83
1	76
0	71
0	76
0	79
0	81
0	72
0	74
0	74
1	78
0	71
1	65
0	74
1	83
0	87
1	66
0	82
0	80
1	60
0	88
0	74
0	81
0	75
1	81
1	78
0	76
0	80
